PROCEDURE,Billing Description,UNIT CHARGE
302000220,MUMPS - FACILITY,99.07
302000221,MUMPS - FACILITY,99.07
302000222,FLUORESCENT ANTIBODY; SCREEN - FACILITY,104.94
302000223,"NK CELLS, TOTAL COUNT - FACILITY",291.82
302000226,FLUORESCENT ANTIBODY; SCREEN - FACILITY,123.22
302000227,FLUORESCENT ANTIBODY; SCREEN - FACILITY,109.37
302000228,FLUORESCENT ANTIBODY; TITER - FACILITY,98.37
302000232,PARVOVIRUS - FACILITY,122.47
302000234,FLUORESCENT ANTIBODY; TITER - FACILITY,98.37
302000235,PLATELET ANTIBODIES - FACILITY,277.93
302000236,IMMUNOGLOBULIN ASSAY - FACILITY,155.11
302000237,PLATELET ANTIBODIES - FACILITY,270.98
302000242,"RBC PRETREAT,SERUM DIFF RBC ABSO - FACILITY",97.28
302000247,PRTZA BABESIA MICROTI AB - FACILITY,123.85
302000248,PRTZA ENTAMOEBA HISTOLYTICA AB - FACILITY,123.85
302000250,TRYPANOSOMA CRUZI AB IGG - FACILITY,123.85
302000251,FLUORESCENT ANTIBODY; SCREEN - FACILITY,106.74
302000252,Q FEVER ANTIBODY - FACILITY,94.12
302000253,Q FEVER ANTIBODY - FACILITY,94.12
302000255,BLOOD TYPING RBC ANTIGENS OTH/THN ABO/RH D EACH - FACILITY,65.04
302000256,RESPIRATORY VIRUS - FACILITY,99.08
302000258,FLUORESCENT ANTIBODY; SCREEN - FACILITY,104.94
302000262,"RHEUMATOID FACTOR, QUANT - FACILITY",64.55
302000263,RICKETTSIA - FACILITY,99.07
302000264,RICKETTSIA - FACILITY,99.07
302000266,SYPHILIS TEST NON TREPONEMAL ANTIBODY QUAL - FACILITY,47.23
302000267,RUBELLA - FACILITY,62.41
302000269,RUBEOLA - FACILITY,117.92
302000270,RUBEOLA - FACILITY,117.92
302000272,SACCHAROMYCES CEREVISIASE AB - FACILITY,138.95
302000274,SCHISTOSOMA AB - FACILITY,123.85
302000276,FLUORESCENT ANTIBODY; SCREEN - FACILITY,122.53
302000277,SPLIT BLOOD OR PRODUCTS - FACILITY,122.46
302000278,SPOROTHRIX AB - FACILITY,123.85
302000279,"STEM CELLS, TOTAL COUNT - FACILITY",300.16
302000281,STREP PNEUMONIA IGG QUANT - FACILITY,16.31
302000282,STRONGYLOIDES AB IGG - FACILITY,123.85
302000283,ANTIBODY TREPONEMA PALLIDUM - FACILITY,94.38
302000284,ANTIBODY TREPONEMA PALLIDUM - FACILITY,88.41
302000286,T CELL ABSOLUTE COUNT/RATIO - FACILITY,211.83
302000288,"T CELLS, TOTAL COUNT - FACILITY",191.76
302000289,TB INTRADERMAL TEST - FACILITY,47.23
302000295,THERMOACTINOMYCES AB - FACILITY,111.89
302000296,THYROGLOBULIN ANTIBODY - FACILITY,111.83
302000297,TOXOPLASMA - FACILITY,87.81
302000298,"TOXOPLASMA, IGM - FACILITY",106.74
302000300,TRICHINELLA - FACILITY,94.38
302000301,VARICELLA-ZOSTER - FACILITY,109.98
302000302,VARICELLA-ZOSTER - FACILITY,106.62
302000303,SYPHILIS TEST NON TREPONEMAL ANTIBODY QUAL - FACILITY,50.72
302000304,VIRUS NOT ELSEWHERE SPECIFIED - FACILITY,97.67
302000305,WEST NILE VIRUS ANTIBODY - FACILITY,120.15
302000306,"WEST NILE VIRUS AB, IGM - FACILITY",120.15
302000308,POOLING BLOOD PLATELETS - FACILITY,141.67
302000314,"COMPLEMENT, ANTIGEN - FACILITY",125.93
302000316,HEPATITIS C AB TEST - FACILITY,122.4
302000317,T CRUZI TOTAL AB DONOR - FACILITY,25.2
302000336,FLUORESCENT ANTIBODY; TITER - FACILITY,98.37
302000349,T CELL ABSOLUTE COUNT - FACILITY,270.22
302000358,RSH UNLISTED CELL PRCS LVL III - FACILITY,1829.27
302000364,IAAD IA HIV-1 AG W/HIV-1 & HIV-2 ANTBDY SINGLE - FACILITY,101.81
302000366,LYMPHOCYTE TRANSFORMATION - FACILITY,424.28
302000367,ANTINUCLEAR ANTIBODIES TITER - FACILITY,98.72
302000368,ZIKA VIRUS AB - FACILITY,97.67
302000370,FLUORESCENT ANTIBODY; SCREEN - FACILITY,109.37
302000371,FLUORESCENT ANTIBODY; SCREEN - FACILITY,109.37
302000372,PR SYPHILIS NON-TREPONEMAL AB QUAN - FACILITY,42.91
302000373,ISLET CELL ANTIBODY - FACILITY,124.64
302000375,HEPATITIS C AB TEST - FACILITY,25.2
302000377,"HEP B CORE AB TEST, TOTAL - FACILITY",10.5
302000378,HTLV/HIV CONFIRMATORY TEST - FACILITY,229.95
302000379,"HIV-1/HIV-2, SINGLE ASSAY - FACILITY",11.55
302000380,HTLV/HIV CONFIRMATORY TEST - FACILITY,173.25
302000381,HIV-2 - FACILITY,70.35
302000382,HTLV/HIV CONFIRMATORY TEST - FACILITY,157.5
302000385,SYPHILIS TEST NON TREPONEMAL ANTIBODY QUAL - FACILITY,9.45
302000386,T. CRUZI ESA DONOR - FACILITY,625
302000387,HEPATITIS C AB TEST - FACILITY,19.95
302000388,CMV ANTIBODY - FACILITY,9.45
302000389,HTLV-I/-II AB SCREEN DONOR - FACILITY,24.15
302000395,"HEPATITIS, DELTA AGENT - FACILITY",128.8
302000401,ZIKA VIRUS IGM ANTIBODY - FACILITY,97.67
302000410,SPONTANEOUS NK CELL CYTOTOXICITY - FACILITY,202.89
302000411,IL-NK CELL CYTOTOXICITY - FACILITY,208.51
302000412,FLUORESCENT ANTIBODY; TITER - FACILITY,98.37
302000413,FLUORESCENT ANTIBODY; SCREEN - FACILITY,109.37
302000451,"COMPLEMENT, ANTIGEN - FACILITY",125.93
302000452,COMPLEMENT/FUNCTION ACTIVITY - FACILITY,157.27
302000453,COMPLEMENT/FUNCTION ACTIVITY - FACILITY,157.27
302000454,COMPLEMENT/FUNCTION ACTIVITY - FACILITY,157.27
302000455,COMPLEMENT/FUNCTION ACTIVITY - FACILITY,157.27
302000456,FLUORESCENT ANTIBODY; SCREEN - FACILITY,109.37
302000457,FLUORESCENT ANTIBODY; TITER - FACILITY,98.37
302000458,"IMMUNOASSAY, TUMOR ANTIGEN, CA 19-9 - FACILITY",233.45
302000459,LYMPHOCYTE TRANSFORMATION - FACILITY,466.6
302000460,LYMPHOCYTE TRANSFORMATION - FACILITY,466.6
302000461,LYME DISEASE ANTIBODY - FACILITY,138.95
302000462,LYME DISEASE ANTIBODY - FACILITY,138.95
302000463,LYME DISEASE ANTIBODY - FACILITY,138.95
302000464,"EHRLICHIA, ANTIBODY - FACILITY",119.64
302000465,DENGUE FEVER EA 1 - FACILITY,95.96
302000466,HEV AB 1 - FACILITY,97.67
305000001,ADAMTS13 ACTIVITY - FACILITY,123.31
305000002,FACTOR INHIBITOR TEST - FACILITY,140.67
305000004,FACTOR INHIBITOR TEST - FACILITY,140.67
305000005,FIBRINOLYTIC ANTIPLASMIN - FACILITY,173.71
305000006,"ANTITHROMBIN III TEST,ACTIV - FACILITY",164.34
305000007,"ANTITHROMBIN III TEST,ANTIGEN - FACILITY",173.71
305000008,ACTIVATED PROT C (APC) RESISTNCE ASSAY - FACILITY,180.64
305000009,THROMBOPLAS TIME PART PLASMA FRAC - FACILITY,76.45
305000015,COMPLETE CBC - FACILITY,47.26
305000016,COMPLETE CBC & AUTO DIFF WBC - FACILITY,62.58
305000017,BLOOD CLOT FACTOR X TEST - FACILITY,208.44
305000018,"BLOOD CLOT FACTOR XIII TEST, SCREEN SOLUBILITY - FACILITY",122.3
305000019,"COAGULATION TIME, ACTIVATED - FACILITY",47.23
305000021,BLOOD CLOT FACTOR II TEST - FACILITY,88.94
305000022,FACTOR INHIBITOR TEST - FACILITY,140.67
305000023,FACTOR INHIBITOR TEST - FACILITY,140.67
305000024,BLOOD CLOT FACTOR IX TEST - FACILITY,215.41
305000025,BLOOD CLOT FACTOR V TEST - FACILITY,208.44
305000026,BLOOD CLOT FACTOR VII TEST - FACILITY,208.44
305000027,"BLOOD CLOT FACTOR VIII TEST, ONE STAGE - FACILITY",215.41
305000028,BLOOD CLOT FACTOR X TEST - FACILITY,208.44
305000029,BLOOD CLOT FACTOR XI TEST - FACILITY,215.41
305000030,BLOOD CLOT FACTOR XII TEST - FACILITY,215.41
305000033,"FIBRINOGEN, ACTIVITY - FACILITY",86.72
305000034,"FIBRINOGEN, ANTIGEN - FACILITY",98.75
305000035,FIBRINOLYSINS SCREEN - FACILITY,87.35
305000036,"MICROHEMATOCRIT,SPUN - FACILITY",40.3
305000037,HEMATOCRIT - FACILITY,29.52
305000038,HEMOGLOBIN - FACILITY,29.52
305000039,HEPARIN ASSAY - FACILITY,145.92
305000040,HEPARIN-PROTAMINE TOLERANCE - FACILITY,122.3
305000041,"PHOSPHOLIPID NEUTRALIZATION,HEXAGONAL PHOSPHOLIPID - FACILITY",123.69
305000042,"HEMOGLOBIN FETAL,ROSETTE - FACILITY",77.82
305000046,MURAMIDASE - FACILITY,145.92
305000047,"RBC OSMOTIC FRAGILITY,INCUBATED - FACILITY",148.83
305000048,FIBRINOLYTIC PLASMINOGEN - FACILITY,134.24
305000049,BLOOD PLATELET AGGREGATION - FACILITY,156.62
305000050,PLATELET COUNT - FACILITY,43.9
305000051,"PHOSPHOLIPID NEUTRALIZATION,PLATELET - FACILITY",127.86
305000052,"CLOT INHIB PROTEIN C,ACTIV - FACILITY",201.49
305000053,"CLOT INHIB PROTEIN C,ANTIGEN - FACILITY",194.54
305000054,"CLOT INHIB PROTEIN S,FREE - FACILITY",194.91
305000055,"CLOT INHIB PROTEIN S,TOTAL - FACILITY",195.33
305000056,"PROTHROMBIN TEST,SUBSTI,FRACTN - FACILITY",54.51
305000057,PROTHROMBIN TIME - FACILITY,40.3
305000059,RBC SICKLE CELL TEST - FACILITY,50.04
305000060,REPTILASE TEST - FACILITY,96.7
305000061,"RETICULOCYTE COUNT, AUTO - FACILITY",46.84
305000063,"BLOOD CLOT FACTOR VIII TEST, VW FACTOR, RISTOCETIN COFACTOR - FACILITY",173.71
305000064,"RUSSELL VIPER VENOM, DILUTED - FACILITY",101.73
305000066,"RBC SED RATE, NONAUTO - FACILITY",42.39
305000067,"FIBRIN DEGRAD PRODUCTS,PARACOAG - FACILITY",93.03
305000070,"THROMBIN TIME, PLASMA - FACILITY",66.69
305000071,THROMBOPLAS TIME PARTIAL - FACILITY,50.71
305000073,BLOOD VISCOSITY EXAMINATION - FACILITY,86.17
305000074,VON WILLEBRAND FACTOR ACTIVITY - FACILITY,123.31
305000075,"BLOOD CLOT FACTOR VIII TEST, VW FACTOR ANTIGEN - FACILITY",257.09
305000076,XANTHOCHROMIA BODY FLUIDS - FACILITY,102.89
305000077,"BLOOD SMEAR,MICRO EXAM,MANUAL DIFF WBC - FACILITY",39.35
305000078,"FIBRIN DEGRADPRODUCTS,D-DIMER, QUANT - FACILITY",116.73
305000079,"BLOOD CLOT FACTOR VIII TEST, VW FACTOR, MULTIMETRIC ANALYSIS - FACILITY",287.65
305000084,"BLOOD,OCCULT,FECAL HGB,FECES,1-3 SIMULT - FACILITY",111.8
305000091,"SEMEN ANALYSIS,MOTIL & COUNT W/O HUHNER - FACILITY",134.83
305000098,PHOSPHOLIPID ANTIBODY - FACILITY,45.56
305000100,CHROMOGENIC SUBSTRATE ASSAY - FACILITY,110.3
305000101,CHROMOGENIC SUBSTRATE ASSAY - FACILITY,110.3
305000102,"FIBRINOGEN, ANTIGEN - FACILITY",98.75
305000103,NASAL SMEAR FOR EOSINOPHILS - FACILITY,50.72
305000114,HEMATOCRIT - FACILITY,29.52
305000115,HEMATOCRIT - FACILITY,29.52
305000116,HEMOGLOBIN - FACILITY,29.52
305000117,HEMOGLOBIN - FACILITY,29.52
305000118,HEMOGLOBIN - FACILITY,29.52
305000119,PLATELET COUNT - FACILITY,43.9
305000120,"FIBRINOGEN, ANTIGEN - FACILITY",98.75
306000002,ADENOVIRUS AMPL PROBE - FACILITY,168.47
306000005,AGENT NOS ASSAY W OPTIC - FACILITY,72.97
306000006,"ANTIBIOTIC SENS,AGAR DIFFUSN,EA - FACILITY",46.8
306000008,IAAD IA QUAL/SEMIQUAN MULTIPLE STEP ASPERGILLUS - FACILITY,67.16
306000009,BABESIA AMPL PROBE - FACILITY,169.98
306000011,"DETECT AGENT, MULT ORGS, DNA, AMP - FACILITY",204.41
306000012,"ANTIBIOTIC SENS,ENZYME DETECTION,EACH - FACILITY",52.92
306000013,BK VIRUS DETECTION BY PCR - FACILITY,166.78
306000014,BK VIRUS DNA QN BY RAPID PCR - FACILITY,187.61
306000016,BORDETELLA AMPL PROBE EA - FACILITY,167.19
306000018,"LYME DIS, DNA, AMP PROBE - FACILITY",216.89
306000019,"CYTOMED, DNA, AMP PROBE - FACILITY",165.24
306000022,"ANTIBIOTIC SENS,ENZYME DETECTION,EACH - FACILITY",52.92
306000023,"CHYLMD PNEUM, DNA, AMP PROBE - FACILITY",48.14
306000025,"CHYLMD TRACH, DNA, AMP PROBE - FACILITY",180.43
306000029,"CYTOMEG, DNA, QUANT - FACILITY",296.43
306000030,COCCIDIOIDES BY RAPID PCR - FACILITY,194.54
306000031,"CULTURE TYPING, NUCLEIC ACID AMP PROBE, CULT/ISOLATE, EACH - FACILITY",92.72
306000032,"SPECIMEN CONCENTRAT, INFECT AGENTS - FACILITY",55.2
306000034,COXIELLA BURNETII/Q FEVER PC - FACILITY,158.09
306000037,CRYPTOCOCCUS AG W OPTIC - FACILITY,72.97
306000038,IAAD IA CRYPTOSPORIDIUM - FACILITY,72.56
306000039,"BACTERIA IDENTIFICATION, AEROBIC ISOLATE - FACILITY",82
306000040,"BACTERIA IDENTIFICATION, AEROBIC ISOLATE - FACILITY",82
306000041,"CULTURE SPEC, BACTERIA, NOT URINE,STOOL,BLOOD - FACILITY",71.12
306000043,"MYCOBACT CULTURE,ISOLATN - FACILITY",69.54
306000044,"CULT SPEC, ANAERB W/ADDN METHODS - FACILITY",75.51
306000045,"CULTURE SPECIMEN, ANAEROBIC - FACILITY",79.02
306000046,BLOOD CULTURE FOR BACTERIA - FACILITY,73.76
306000048,"FUNGUS IDENTIFICATION, MOLD - FACILITY",71.12
306000049,CULTURE FUNGI-IDENTIF - FACILITY,71.12
306000050,BLOOD FUNGUS CULTURE - FACILITY,79.07
306000051,CULTURE FUNGI-SKIN HAIR NAILS - FACILITY,66.69
306000052,FUNGUS ISOLATION CULTURE - FACILITY,71.03
306000053,"CULTURE TYPING, NUCLEIC ACID SEQUENCE, EACH ISOLATE - FACILITY",265.45
306000054,"CULTURE TYPING, NUCLEIC ACID SEQUENCE, EACH ISOLATE - FACILITY",265.45
306000055,"CULTURE TYPING, NUCLEIC ACID SEQUENCE, EACH ISOLATE - FACILITY",265.45
306000056,MYCOBACTERIA IDENTIFICATION - FACILITY,69.26
306000059,BACTERIA CULTURE SCREEN - FACILITY,45.94
306000061,"STOOL CULTURE,SALMONELLA & SHIGELLA - FACILITY",100.13
306000062,"CULTURE TYPING, NUCLEIC ACID AMP PROBE, CULT/ISOLATE, EACH - FACILITY",98.01
306000066,"URINE CULTURE, COLONY COUNT - FACILITY",63.02
306000071,EHRLICHIA/ANAPLASMA B RAPD PCR - FACILITY,166.78
306000072,IAAD IA HEPATITIS B SURFACE AG NEUTRALIZATION - FACILITY,68.35
306000075,IADNA ENTEROVIRUS AMPLIF PROBE & REVRSE TRNSCRIP - FACILITY,225.12
306000076,EPSTEIN BARR AMPL PROBE - FACILITY,187.61
306000077,EPSTEIN BARR VIRUS - FACILITY,187.61
306000081,IADNA-DNA/RNA GI PTHGN MULTIPLEX PROBE TQ 12-25 - FACILITY,599.44
306000082,"HIV 1 GENOTYPE, DNA/RNA,REVERSE TRANSCRIPTASE/PROTEASE REGIONS - FACILITY",927.87
306000083,IAAD IA GIARDIA - FACILITY,72.56
306000085,IAAD IA HPYLORI STOOL - FACILITY,79.08
306000088,"HEPATITIS B , DNA, QUANT - FACILITY",241.79
306000089,IAAD IA HEPATITIS B SURFACE ANTIGEN - FACILITY,77.82
306000092,"HEPATITIS C VIRUS, GENOTYPE ANAL DNA/RNA - FACILITY",903.25
306000093,IADNA HEPATITIS C QUANT & REVERSE TRANSCRIPTION - FACILITY,251.56
306000094,IAAD IA HEPATITIS BE ANTIGEN - FACILITY,75.04
306000096,"HSV, DNA, AMP PROBE - FACILITY",213.5
306000098,"HHV-6, DNA, AMP PROBE - FACILITY",201.49
306000100,IAAD IA HISTOPLASM CAPSULATUM - FACILITY,68
306000101,IADNA HIV-1 QUANT & REVERSE TRANSCRIPTION - FACILITY,294.82
306000103,IAAD IA HIV-1 AG W/HIV-1 & HIV-2 ANTBDY SINGLE - FACILITY,101.81
306000104,IADNA HIV-1 AMPLIFIED PROBE & REVERSE TRANSCRPJ - FACILITY,13
306000105,IADNA HIV-1 AMPLIFIED PROBE & REVERSE TRANSCRPJ - FACILITY,201.49
306000106,"HOMOGENIZATION, TISSUE FOR CULTURE - FACILITY",50.03
306000108,IADNA HUMAN PAPILLOMAVIRUS HIGH-RISK TYPES - FACILITY,159.8
306000109,"CULTURE TYPING, NUCLEIC ACID AMP PROBE, CULT/ISOLATE, EACH - FACILITY",105.37
306000110,INF AGENT NOS AMPL PROBE EA ORGSM - FACILITY,171.52
306000115,JC VIRUS DETECTION BY PCR - FACILITY,166.78
306000116,TISSUE EXAM BY KOH - FACILITY,50.85
306000117,KPC/NDM AMPL PROBE - FACILITY,158.09
306000119,LEGIONELLA AG URINE W OPTIC - FACILITY,70.03
306000121,"DETECT AGENT, MULT ORGS, DNA, AMP - FACILITY",204.41
306000123,"MACROSCOPIC EXAM, ARTHROPOD - FACILITY",43.02
306000124,"MACROSCOPIC EXAM, PARASITE - FACILITY",43.02
306000126,MALARIA DETECTION RAPID PCR - FACILITY,159.8
306000130,"M.TUBERCULO, DNA, AMP PROBE - FACILITY",185.89
306000131,"CULTURE TYPING, NUCLEIC ACID SEQUENCE, EACH ISOLATE - FACILITY",265.45
306000133,"CULTURE TYPING, NUCLEIC ACID AMP PROBE, CULT/ISOLATE, EACH - FACILITY",92.72
306000135,"CULTURE TYPING, NUCLEIC ACID AMP PROBE, CULT/ISOLATE, EACH - FACILITY",92.72
306000136,MYCOPLASMA GENITALIUM AMP PROBE - FACILITY,163.14
306000137,MYCOPLASMA HOMINIS AMP PROBE - FACILITY,163.14
306000138,"M.PNEUMON, DNA, AMP PROBE - FACILITY",188.09
306000139,"N.GONORRHOEAE, DNA, AMP PROB - FACILITY",185.34
306000144,OVA AND PARASITES SMEARS - FACILITY,78.72
306000146,PARVOVIRUS B19 BY RAPID PCR - FACILITY,173.71
306000147,PINWORM EXAM - FACILITY,43.02
306000149,PNEUMOCYSTIS JIROVECI PCR - FACILITY,194.54
306000150,RESP VIRUS 12 TO 25 TARGETS - FACILITY,571.72
306000151,RESP VIRUS 3 TO 5 TARGETS - FACILITY,342.06
306000153,IAAD IA ROTAVIRUS - FACILITY,72.56
306000157,"CULTURE TYPING, SEROLOGIC - FACILITY",38.24
306000158,"CULTURE TYPING, SEROLOGIC - FACILITY",38.24
306000159,"CULTURE TYPING, SEROLOGIC - FACILITY",44.47
306000162,SHIGA TOXIN AMPL PROBE - FACILITY,165.24
306000163,"SMEAR,FLUOR STAIN,INTERP - FACILITY",48.79
306000164,"SMEAR, COMPLEX STAIN, FOR OVA/ PARA - FACILITY",53.22
306000165,"SMEAR,INCLUSION BODIES/PARASITES,INTERP - FACILITY",84.79
306000166,"SMEAR,PRIMARY W/INTERP - FACILITY",45.16
306000167,"SMEAR,INCLUSION BODIES/PARASITES,INTERP - FACILITY",84.79
306000168,"SMEAR,FLUOR STAIN,INTERP - FACILITY",54.45
306000169,"SMEAR,STAIN,WET MNT,INTERP - FACILITY",43.08
306000170,"SMEAR,INCLUSION BODIES/PARASITES,INTERP - FACILITY",76.25
306000171,"STAPH A, DNA, AMP PROBE - FACILITY",168.47
306000174,STREP PNEUMONIAE AG W OPTIC - FACILITY,79.19
306000175,"STREP A, DNA, AMP PROBE - FACILITY",176.08
306000177,BACTERIA CULTURE SCREEN - FACILITY,45.94
306000178,"ANTIBIOTIC SENS,MACROTUB DIL - FACILITY",63.36
306000180,"ANTIBIOTIC SENS,MLC,EACH - FACILITY",87.53
306000181,"ANTIBIOTIC SENS,MIC,EACH - FACILITY",70.3
306000182,"ANTIBIOTIC SENS,MIC,EACH - FACILITY",70.3
306000183,"ANTIBIOTIC SENS,MIC,EACH - FACILITY",70.3
306000186,TOXOPLASMA GONDII AMPL PB - FACILITY,166.78
306000187,TOXOPLASMA GONDII PCR CSF - FACILITY,166.78
306000189,IADNA TRICHOMONAS VAGINALIS AMPLIFIED PROBE TECH - FACILITY,107
306000192,UREAPLASMA AMPL PROBE - FACILITY,167.19
306000194,VARICELLA ZOSTER VIRUS DETECT - FACILITY,190.74
306000196,"VIRUS ID,INOC TEST,OBSERV - FACILITY",135.95
306000197,"VIRUS ID,INOC TEST,ADDNL - FACILITY",138.97
306000199,"VIRUS ID;CENTRIF ENH TECH,W/IMMUNOFLUOR - FACILITY",149.69
306000200,INFECTIOUS AGENT DNA/RNA VANCOMYCIN RESISTANCE - FACILITY,221.71
306000201,WEST NILE AMPL PROBE - FACILITY,194.54
306000202,WHIPPLES DISEASE DNA DETECT - FACILITY,190.74
306000203,"CYTOMEG, DNA, AMP PROBE - FACILITY",216.52
306000207,MICROSPORIDIA PCR - FACILITY,166.78
306000209,"STOOL CULTURE, ADDL PATHOGENS - FACILITY",59.61
306000211,"ANTIBIOTIC SENS,AGAR DIFFUSN,EA - FACILITY",46.8
306000214,"HIV 1 GENOTYPE, DNA/RNA, OTHER REGIONS - FACILITY",273.7
306000225,"CULTURE TYPING, PULSE FIELD GEL - FACILITY",36.88
306000226,Q FEVER PCR - FACILITY,158.09
306000229,"SMEAR, COMPLEX STAIN, FOR OVA/ PARA - FACILITY",53.22
306000234,"SMEAR, COMPLEX STAIN, FOR OVA/ PARA - FACILITY",53.22
306000235,"CULTURE TYPING, NUCLEIC ACID AMP PROBE, CULT/ISOLATE, EACH - FACILITY",98.01
306000238,"HEPATITIS B , DNA, AMP PROBE - FACILITY",13
306000239,IADNA HEPATITIS C AMPLIFIED PROBE&REVRSE TRANSCR - FACILITY,13
306000240,"CHYLMD TRACH, DNA, AMP PROBE - FACILITY",129.21
306000241,"N.GONORRHOEAE, DNA, AMP PROB - FACILITY",129.21
306000242,BALAMUTHIA MANDRILLARIS AMPL PROBE - FACILITY,165.24
306000243,NAEGLERIA FOWLERI AMPL PROBE - FACILITY,165.24
306000244,"ACANTHAMOEBA SPECIES, PCR - FACILITY",165.24
306000245,BORRELIA MIYAMOTOI PCR - FACILITY,165.24
306000248,VIM PCR - FACILITY,165.24
306000249,OXA-48 PCR - FACILITY,165.24
306000250,INFECTIOUS AGENT IMMUNOASSAY OPTICAL ADENOVIRUS - FACILITY,94.75
306000251,IAAD IA HEPATITIS B SURFACE AG NEUTRALIZATION - FACILITY,94.5
306000252,IAAD IA HEPATITIS B SURFACE ANTIGEN - FACILITY,14.7
306000253,IADNA HIV-1 AMPLIFIED PROBE & REVERSE TRANSCRPJ - FACILITY,13
306000255,WEST NILE VIRUS NAT DONOR - FACILITY,15.75
306000256,"ZIKA NAT DONOR, P - FACILITY",13
306000265,IADNA DNA/RNA ZIKA VIRUS AMPLIFIED PROBE TQ - FACILITY,165.24
306000267,"CULTURE TYPING, NUCLEIC ACID AMP PROBE, CULT/ISOLATE, EACH - FACILITY",772.31
306000268,INFECT AGENT DRUG SUSEPT BY PHENOTYPE PREDICT - FACILITY,321.84
306000269,"BORDATELLA PERTUSSIS, RESPM TEST - FACILITY",48.14
306000270,EBV DNA DETECT QUANT - FACILITY,187.61
306000285,INFECTIOUS DIS HCV 6 ASSAYS SERUM LIVER - FACILITY,162.44
306000287,"CYTOMEG, DNA, QUANT - FACILITY",371.53
306000296,"CULTURE SPEC, BACTERIA, NOT URINE,STOOL,BLOOD - FACILITY",71.12
306000297,"BACTERIA IDENTIFICATION, AEROBIC ISOLATE - FACILITY",82
306000298,"BACTERIA IDENTIFICATION, AEROBIC ISOLATE - FACILITY",82
306000299,BACTERIA CULTURE SCREEN - FACILITY,45.94
306000300,"CULTURE TYPING, SEROLOGIC - FACILITY",38.24
306000301,"CULTURE TYPING, NUCLEIC ACID SEQUENCE, EACH ISOLATE - FACILITY",265.45
306000302,"ANTIBIOTIC SENS,MIC,EACH - FACILITY",70.3
306000303,IAAD IA HEPATITIS B SURFACE AG NEUTRALIZATION - FACILITY,68.35
306000304,IAAD IA HIV-1 AG W/HIV-1 & HIV-2 ANTBDY SINGLE - FACILITY,101.81
306000305,IADNA HEPATITIS C QUANT & REVERSE TRANSCRIPTION - FACILITY,251.56
306000306,IADNA DNA/RNA ZIKA VIRUS AMPLIFIED PROBE TQ - FACILITY,214
306000307,BORRELIA MIYAMOTOI PCR 1 - FACILITY,165.24
306000308,INF AGENT NOS AMPL PROBE EA ORGSM 1 - FACILITY,171.52
306000309,"DETECT AGENT, MULT ORGS, DNA, AMP - FACILITY",204.41
306000310,"HEPATITIS C VIRUS, GENOTYPE ANAL DNA/RNA - FACILITY",903.25
306000311,"MYCOBACT CULTURE,ISOLATN - FACILITY",69.54
306000322,"M.PNEUMON, DNA, AMP PROBE - FACILITY",48.14
307000000,URINE SCREEN FOR BACTERIA - FACILITY,34.65
307000002,FREE WATER CLEARANCE - FACILITY,90.32
307000003,"URINALYSIS, AUTO, W/O SCOPE - FACILITY",27.25
307000004,"URINALYSIS, AUTO, W/SCOPE - FACILITY",38.42
307000005,"URINALYSIS, AUTO, W/O SCOPE - FACILITY",31.74
307000006,MICROSCOPIC EXAM OF URINE - FACILITY,26.23
307000007,URINALYSIS NONAUTO W/O SCOPE - FACILITY,33.75
307000009,"URINALYSIS, NONAUTO, W/SCOPE - FACILITY",32.13
307000010,"URINALYSIS, AUTO, W/O SCOPE - FACILITY",27.94
307000012,"URINALYSIS, VOLUME MEASURE - FACILITY",26.23
307000013,URINE PREGNANCY TEST - FACILITY,44.95
309000000,NEWBORN METABOLIC SCREENING - FACILITY,150
310000001,CHROMOSOME BANDING STUDY - FACILITY,508.31
310000002,CHROMOSOME ANALY:AMNIOTIC - FACILITY,1880.94
310000003,"CHROMOSOME ANAL:15-20,2 KARYOTYPES - FACILITY",1653.37
310000004,CHROMOSOME ANALYSIS:20-25 - FACILITY,1565.18
310000005,"CHROMOSOME ANAL:15-20,2 KARYOTYPES - FACILITY",1984.05
310000006,CHROMOSOME ANALY:PLACENTA - FACILITY,2140.66
310000007,CHROMOSOME COUNT:ADDN CELLS - FACILITY,563.47
310000008,CHROMOSOME KARYOTYPE STUDY - FACILITY,581.74
310000010,CHROMOSOME ANALYSIS:20-25 - FACILITY,1878.21
310000011,"CHROMOSOME ANAL:BREAKGE,20-25 CELLS - FACILITY",776.72
310000012,"CHROMOSOME ANAL:BREAKGE,50-100 CELLS - FACILITY",1438.32
310000015,CELL CRYOPRESERVE/STORAGE - FACILITY,601.37
310000018,"CYTOGENETICS, 10-30 - FACILITY",123.69
310000019,"CYTOGENETICS, 10-30 - FACILITY",123.69
310000020,"CYTOGENETICS, 100-300 - FACILITY",123.69
310000022,"CYTOGENETICS, 25-99 - FACILITY",123.69
310000023,"CYTOGENETICS, 25-99 - FACILITY",123.69
310000025,"CYTOGENETICS, DNA PROBE - FACILITY",76.43
310000028,"TISSUE CULTURE, PLACENTA - FACILITY",1184.68
310000029,"TISSUE CULTURE, BONE MARROW - FACILITY",1066.22
310000030,"TISSUE CULTURE, LYMPHOCYTE - FACILITY",681.19
310000031,"TISSUE CULTURE, SKIN/BIOPSY - FACILITY",683.7
310000032,"TISSUE CULTURE, TUMOR - FACILITY",681.19
